manager_id,email_address,start_date,last_login,user_id
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,hduA3CyJvmwjhSwreBdD0LEWt,2025-Mar-01,2025-03-23,1
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,4YoyBLdZjfTH5yFNZNfLlQ5,2021-Feb-17,2025-02-27,2
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,ElCJazhqM9QO1fk3wdBD4pv,2020-Jun-19,2025-03-07,3
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,nKgf5ibctyovSw7RMb4juE0t80jtvLe3M,2021-Oct-01,2025-02-14,4
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,KmZxFVwEepII7i9SQd3orpB,2024-Mar-21,2025-01-22,5
880036D9-568A-47BC-80FB-3C9BC5D74313,veIJOcAfbNb83KvivZr2KY,2021-Aug-01,2025-03-02,6
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,8UcWDBfjIhZYHXq4hLaQu2,2021-Sep-02,2025-01-19,7
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,OSXdkZhaFKGyjNPJSgQL,2024-Mar-02,2025-04-07,8
0213F1C0-01D9-422C-8737-19FBFA902082,GNVUm9GCNJGtBmKqqY1k74,2023-Nov-19,2025-04-02,9
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,XkQVO7Mf5MFjFJMG3sWBC0uhd,2023-May-15,2025-01-14,10
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,TOOg5Ih5wZM9qjAsCzqgEo,2024-Jan-24,2025-03-13,11
850A74DC-8ED7-4AE0-A998-94A30E8C1E4C,DzSnDaB2kpzkiX7ywOZe,2024-Jun-09,2025-01-26,12
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,8D2VlwbWqYGVpipS3bZHL,2024-Mar-16,2025-01-20,13
880036D9-568A-47BC-80FB-3C9BC5D74313,n1get03CkKynApp2YVOuSi6M2,2024-Apr-07,2025-03-29,14
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,JqbVLePhPKB0LGXnbhuhloGy2jI,2023-Jul-04,2025-01-22,15
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,Kz7dgZMZXrhOUeT8IWZKPhn2K8Li,2021-May-09,2025-02-05,16
880036D9-568A-47BC-80FB-3C9BC5D74313,99mB5UtGL09XJDyEF5uzeinVfF8,2022-Jun-25,2025-02-10,17
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,dugofOMHct7GkiPENsStDp,2020-Nov-04,2025-03-25,18
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,9WSRFwziEZ53jcWKYOP4,2020-Jun-11,2025-01-21,19
